timestamp,unit_id,gps_lat,gps_lon,lidar_dist,battery_soc,torque_fl,torque_fr,torque_rl,torque_rr,ambient_temp,fault_label
2026-06-26 14:42:00,ROVER_05,37.391971,-121.971884,2.771,87.89,7.995,7.817,8.539,9.321,28.2,0
2026-06-26 14:43:00,ROVER_12,37.396264,-121.953116,2.791,74.86,6.063,7.261,5.653,8.44,29.38,0
2026-06-26 14:44:00,ROVER_17,37.398173,-121.959692,4.133,58.21,18.852,17.457,18.316,17.152,18.72,0
2026-06-26 14:45:00,ROVER_06,37.40506,-121.979173,3.769,56.95,2.195,3.23,2.731,4.927,24.89,0
2026-06-26 14:46:00,ROVER_07,37.383968,-121.967685,4.329,59.24,8.982,8.608,9.808,11.82,20.2,0
2026-06-26 14:47:00,ROVER_07,37.386251,-121.969187,3.24,73.31,10.106,5.849,6.562,11.038,27.15,0
2026-06-26 14:48:00,ROVER_04,37.381063,-121.963197,2.843,73.99,13.399,12.729,11.995,15.133,19.44,0
2026-06-26 14:49:00,ROVER_15,37.39789,-121.972414,3.807,81.47,8.548,8.067,9.903,7.454,19.38,0
2026-06-26 14:50:00,ROVER_10,37.371085,-121.967121,3.327,72.39,5.82,6.792,9.328,9.571,24.92,0
2026-06-26 14:51:00,ROVER_05,37.382986,-121.974728,4.794,25.41,8.892,6.071,7.298,5.167,25.71,1
2026-06-26 14:52:00,ROVER_04,37.389257,-121.978755,3.411,36.3,6.084,7.74,6.116,7.351,22.65,0
2026-06-26 14:53:00,ROVER_20,37.371567,-121.973283,3.823,58.75,11.039,9.538,11.96,9.928,23.25,0
2026-06-26 14:54:00,ROVER_09,37.396792,-121.949807,2.557,95.65,7.682,6.386,9.745,8.05,22.14,0
2026-06-26 14:55:00,ROVER_06,37.386191,-121.971797,4.641,67.01,8.436,7.943,9.59,10.419,27.68,0
2026-06-26 14:56:00,ROVER_08,37.385688,-121.978693,3.171,72.98,8.527,12.903,11.444,9.394,24.09,0
2026-06-26 14:57:00,ROVER_19,37.37399,-121.95963,2.923,91.67,9.389,9.239,8.895,10.823,18.31,0
2026-06-26 14:58:00,ROVER_14,37.394176,-121.962472,2.973,54.19,8.438,6.985,6.482,9.78,26.7,0
2026-06-26 14:59:00,ROVER_08,37.393266,-121.972168,3.254,74.23,13.446,13.388,15.611,12.114,25.09,0
2026-06-26 15:00:00,ROVER_17,37.378893,-121.980365,2.572,84.31,8.357,6.08,7.146,5.871,26.43,0
2026-06-26 15:01:00,ROVER_14,37.38046,-121.972257,2.589,72.65,12.088,9.485,11.446,11.52,32.18,0
2026-06-26 15:02:00,ROVER_08,37.391354,-121.956906,4.01,66.82,5.673,6.59,2.698,3.204,25.09,0
2026-06-26 15:03:00,ROVER_18,37.396817,-121.969158,2.356,59.75,16.478,14.411,13.964,13.789,31.53,0
2026-06-26 15:04:00,ROVER_13,37.397243,-121.975708,2.716,44.48,12.387,10.245,13.106,12.747,23.02,0
2026-06-26 15:05:00,ROVER_15,37.37916,-121.975995,0.414,52.07,19.264,14.602,17.744,17.357,25.42,1
2026-06-26 15:06:00,ROVER_07,37.386537,-121.974032,3.599,60.95,6.455,5.003,6.362,5.522,25.62,0
2026-06-26 15:07:00,ROVER_04,37.40064,-121.978573,3.237,52.09,11.9,12.019,12.978,14.096,17.98,0
2026-06-26 15:08:00,ROVER_20,37.416525,-121.988328,3.569,72.72,6.952,8.021,5.657,8.166,21.82,0
2026-06-26 15:09:00,ROVER_16,37.385969,-121.960971,2.793,47.92,8.765,6.897,8.182,7.44,14.0,0
2026-06-26 15:10:00,ROVER_04,37.365802,-121.973801,1.621,80.54,8.315,7.094,8.366,9.23,23.63,0
2026-06-26 15:11:00,ROVER_19,37.381007,-121.975873,1.645,51.65,10.917,12.268,10.09,10.787,19.52,0
2026-06-26 15:12:00,ROVER_19,37.388977,-121.977114,3.855,81.07,4.689,4.921,2.539,6.341,20.77,0
2026-06-26 15:13:00,ROVER_15,37.393284,-121.974247,4.001,76.62,11.078,11.899,6.431,9.917,20.57,0
2026-06-26 15:14:00,ROVER_02,37.387171,-121.983976,2.283,71.34,12.239,9.829,9.007,9.176,29.77,0
2026-06-26 15:15:00,ROVER_07,37.391323,-121.974121,3.739,17.79,10.994,14.455,14.96,10.95,24.87,1
2026-06-26 15:16:00,ROVER_19,37.407689,-121.971011,2.492,75.03,6.196,8.201,6.686,6.929,25.49,0
2026-06-26 15:17:00,ROVER_12,37.380606,-121.975224,3.467,60.67,12.176,13.459,15.58,12.168,24.63,0
2026-06-26 15:18:00,ROVER_01,37.397129,-121.964662,3.344,60.7,9.502,6.639,9.082,9.983,21.43,0
2026-06-26 15:19:00,ROVER_06,37.382019,-121.971992,1.325,88.2,6.836,6.794,8.502,5.962,21.39,0
2026-06-26 15:20:00,ROVER_09,37.392868,-121.965298,4.077,73.03,13.63,13.359,12.113,14.631,26.15,0
2026-06-26 15:21:00,ROVER_05,37.397788,-121.972581,3.665,29.78,10.142,6.766,9.131,8.021,26.62,1
2026-06-26 15:22:00,ROVER_08,37.39314,-121.972123,2.869,59.66,7.835,4.271,7.958,6.197,14.32,0
2026-06-26 15:23:00,ROVER_14,37.382125,-121.988777,2.891,56.19,13.573,13.331,13.154,13.4,21.85,0
2026-06-26 15:24:00,ROVER_12,37.382958,-121.974072,2.778,71.51,13.463,15.332,13.574,13.502,31.6,0
2026-06-26 15:25:00,ROVER_19,37.395697,-121.980238,2.187,53.45,6.459,7.555,7.653,5.167,26.43,0
2026-06-26 15:26:00,ROVER_05,37.395434,-121.954713,3.93,41.06,12.062,9.931,12.238,10.247,16.48,0
2026-06-26 15:27:00,ROVER_03,37.38687,-121.965894,3.681,52.16,7.713,9.498,6.975,9.982,18.56,0
2026-06-26 15:28:00,ROVER_20,37.38723,-121.976304,2.469,74.31,7.781,13.354,10.564,11.889,9.97,0
2026-06-26 15:29:00,ROVER_09,37.367024,-121.993571,2.561,23.04,29.972,29.159,29.479,29.261,17.5,1
2026-06-26 15:30:00,ROVER_06,37.375177,-121.976277,2.772,85.25,11.268,12.804,10.357,11.05,29.59,0
2026-06-26 15:31:00,ROVER_13,37.368127,-121.969903,3.256,72.79,14.004,14.031,13.185,12.369,12.68,0
2026-06-26 15:32:00,ROVER_03,37.400976,-121.970853,5.011,23.4,25.83,26.045,23.646,23.635,28.61,1
2026-06-26 15:33:00,ROVER_01,37.396787,-121.974235,2.953,93.21,12.134,8.473,5.978,10.579,28.13,0
2026-06-26 15:34:00,ROVER_03,37.382013,-121.968034,2.268,84.11,6.046,7.437,9.517,8.567,22.25,0
2026-06-26 15:35:00,ROVER_13,37.387948,-121.976804,3.801,89.25,8.115,5.716,7.175,6.783,24.6,0
2026-06-26 15:36:00,ROVER_20,37.376218,-122.001419,4.061,74.98,11.327,14.208,14.988,11.34,26.15,0
2026-06-26 15:37:00,ROVER_04,37.39329,-121.957274,2.966,68.07,10.976,9.393,12.599,10.281,21.12,0
2026-06-26 15:38:00,ROVER_15,37.389456,-121.979114,3.018,92.2,13.619,14.396,13.027,12.578,15.91,0
2026-06-26 15:39:00,ROVER_04,37.369939,-121.990264,3.295,82.97,7.124,6.175,9.021,5.521,26.57,0
2026-06-26 15:40:00,ROVER_15,37.388217,-121.972312,2.126,80.13,8.318,9.185,11.594,8.025,21.25,0
2026-06-26 15:41:00,ROVER_06,37.383857,-121.965251,2.359,34.91,25.072,24.098,24.641,24.542,21.63,1
2026-06-26 15:42:00,ROVER_15,37.38321,-121.967992,2.826,27.47,21.701,21.462,23.709,22.051,26.16,1
2026-06-26 15:43:00,ROVER_17,37.384995,-121.961758,3.504,78.17,12.066,14.367,11.653,13.215,30.91,0
2026-06-26 15:44:00,ROVER_15,37.379893,-121.981245,2.079,73.81,10.093,7.048,6.455,6.66,22.25,0
2026-06-26 15:45:00,ROVER_13,37.370554,-121.966985,2.745,73.53,11.998,15.721,12.991,11.849,23.96,0
2026-06-26 15:46:00,ROVER_12,37.387812,-121.984448,2.959,65.52,5.862,6.367,7.821,6.59,22.29,0
2026-06-26 15:47:00,ROVER_18,37.39372,-121.961507,3.356,81.28,10.791,12.957,10.206,11.732,28.46,0
2026-06-26 15:48:00,ROVER_07,37.384872,-121.986511,5.661,33.87,26.787,27.622,25.528,25.602,27.92,1
2026-06-26 15:49:00,ROVER_04,37.380204,-121.974586,2.5,71.64,7.771,10.486,10.902,8.008,30.06,0
2026-06-26 15:50:00,ROVER_05,37.396058,-121.962865,2.941,68.96,15.063,17.018,18.21,14.461,24.33,0
2026-06-26 15:51:00,ROVER_02,37.404587,-121.978101,2.117,90.98,7.985,9.129,9.407,10.768,19.6,0
2026-06-26 15:52:00,ROVER_13,37.409404,-121.976911,2.618,62.8,14.713,13.465,16.151,15.404,29.07,0
2026-06-26 15:53:00,ROVER_12,37.401396,-121.984328,4.142,70.42,5.765,8.524,7.463,8.399,18.86,0
2026-06-26 15:54:00,ROVER_19,37.393129,-121.986746,4.322,60.14,7.015,6.546,8.326,8.05,28.89,0
2026-06-26 15:55:00,ROVER_08,37.39598,-121.974389,1.361,72.76,6.852,12.251,7.317,8.866,20.37,0
2026-06-26 15:56:00,ROVER_16,37.381179,-121.975929,2.645,30.62,22.454,22.457,22.437,24.072,23.9,1
2026-06-26 15:57:00,ROVER_15,37.378753,-121.984201,2.501,77.23,7.969,6.124,6.034,7.835,31.95,0
2026-06-26 15:58:00,ROVER_13,37.379492,-121.973432,2.243,72.75,9.992,10.37,10.131,11.294,24.07,0
2026-06-26 15:59:00,ROVER_07,37.392168,-121.972749,2.005,61.75,10.564,11.363,10.002,10.889,32.54,0
2026-06-26 16:00:00,ROVER_04,37.385018,-121.974391,3.506,48.42,11.819,13.772,11.262,13.406,31.18,0
2026-06-26 16:01:00,ROVER_20,37.390195,-121.967225,3.742,50.89,5.522,5.382,4.103,4.881,32.31,0
2026-06-26 16:02:00,ROVER_14,37.380708,-121.971749,2.651,61.86,11.745,12.116,10.878,9.553,22.84,0
2026-06-26 16:03:00,ROVER_03,37.389622,-121.970825,4.258,23.55,15.455,17.114,14.858,14.105,18.58,1
2026-06-26 16:04:00,ROVER_05,37.376053,-121.967886,4.409,29.54,16.811,12.644,14.957,15.074,26.76,1
2026-06-26 16:05:00,ROVER_06,37.382734,-121.96964,3.925,41.53,7.652,9.664,8.727,10.819,23.85,1
2026-06-26 16:06:00,ROVER_01,37.394402,-121.96844,1.707,84.53,11.181,10.107,9.818,12.972,19.56,0
2026-06-26 16:07:00,ROVER_19,37.378626,-121.963379,3.211,91.0,12.164,11.094,12.881,12.239,16.22,0
2026-06-26 16:08:00,ROVER_16,37.385519,-121.982117,2.785,62.48,10.675,15.453,11.455,13.855,34.87,0
2026-06-26 16:09:00,ROVER_11,37.391901,-121.952978,5.442,64.52,6.107,6.386,7.398,5.418,20.36,0
2026-06-26 16:10:00,ROVER_07,37.381821,-121.980516,3.069,68.37,7.214,7.64,8.036,7.549,23.46,0
2026-06-26 16:11:00,ROVER_12,37.376229,-121.968779,4.28,32.1,16.263,17.055,14.294,15.241,29.82,1
2026-06-26 16:12:00,ROVER_14,37.383633,-121.968569,3.475,53.61,9.239,8.06,6.489,6.309,28.37,0
2026-06-26 16:13:00,ROVER_05,37.388015,-121.983489,4.208,57.64,8.237,10.353,6.168,9.408,28.14,0
2026-06-26 16:14:00,ROVER_20,37.389751,-121.968491,3.266,85.28,13.114,7.029,10.466,9.94,14.01,0
2026-06-26 16:15:00,ROVER_09,37.402177,-121.973346,2.908,53.82,6.838,5.305,7.55,6.16,10.18,0
2026-06-26 16:16:00,ROVER_18,37.389581,-121.971227,3.297,74.08,7.405,10.767,9.061,10.385,23.2,0
2026-06-26 16:17:00,ROVER_04,37.399091,-121.982721,2.548,55.93,10.011,9.72,12.555,11.177,26.98,0
2026-06-26 16:18:00,ROVER_03,37.398969,-121.97222,3.969,98.78,1.791,2.611,4.957,3.633,34.94,0
2026-06-26 16:19:00,ROVER_08,37.377208,-121.972145,3.727,85.68,8.665,8.173,9.374,8.149,32.58,0
2026-06-26 16:20:00,ROVER_11,37.394166,-121.985297,3.705,57.62,10.611,6.769,6.067,7.05,25.96,0
2026-06-26 16:21:00,ROVER_06,37.392913,-121.986669,4.21,71.67,10.726,6.024,9.721,10.765,28.95,0
2026-06-26 16:22:00,ROVER_08,37.386108,-121.976994,3.546,54.35,12.252,11.453,12.373,11.647,33.33,0
2026-06-26 16:23:00,ROVER_15,37.379133,-121.970179,3.721,53.58,3.315,4.591,6.489,5.38,25.69,0
2026-06-26 16:24:00,ROVER_04,37.385223,-121.976328,2.637,74.82,15.57,15.668,15.144,14.866,16.8,0
2026-06-26 16:25:00,ROVER_13,37.401069,-121.966599,3.676,69.29,8.506,14.329,10.792,9.924,26.01,0
2026-06-26 16:26:00,ROVER_13,37.391589,-121.978229,2.029,39.99,9.509,9.226,10.045,10.711,17.76,0
2026-06-26 16:27:00,ROVER_01,37.396372,-121.965401,3.535,66.95,8.417,9.893,10.05,8.238,24.71,0
2026-06-26 16:28:00,ROVER_05,37.387882,-121.96185,3.189,67.6,9.103,9.015,7.936,3.352,22.92,0
2026-06-26 16:29:00,ROVER_04,37.381148,-121.978755,2.98,81.18,10.587,9.933,9.83,9.471,28.87,0
2026-06-26 16:30:00,ROVER_20,37.376078,-121.957181,3.53,62.68,7.805,4.875,9.161,5.33,31.8,0
2026-06-26 16:31:00,ROVER_17,37.380044,-121.988851,2.518,38.23,11.206,12.873,10.443,12.252,30.23,0
2026-06-26 16:32:00,ROVER_08,37.391278,-121.963843,2.611,41.92,25.598,28.054,27.493,27.281,26.04,1
2026-06-26 16:33:00,ROVER_11,37.403068,-121.940962,2.22,62.82,4.866,3.567,5.567,7.459,24.24,0
2026-06-26 16:34:00,ROVER_16,37.386661,-121.964039,1.416,66.34,12.505,13.841,10.66,12.141,18.23,0
2026-06-26 16:35:00,ROVER_10,37.380507,-121.973993,1.487,55.44,13.011,7.758,8.976,10.395,21.51,0
2026-06-26 16:36:00,ROVER_16,37.399314,-121.959223,3.166,58.58,7.22,4.944,8.292,8.31,26.76,0
2026-06-26 16:37:00,ROVER_02,37.376791,-121.962764,6.053,43.83,10.267,8.58,10.479,8.524,31.11,1
2026-06-26 16:38:00,ROVER_05,37.366776,-121.981346,2.981,32.95,4.293,1.488,3.527,2.884,34.98,0
2026-06-26 16:39:00,ROVER_15,37.395638,-121.956825,3.065,72.92,14.295,9.661,10.433,10.859,18.58,0
2026-06-26 16:40:00,ROVER_18,37.41203,-121.97109,3.129,46.0,6.96,8.03,7.494,4.28,21.95,0
2026-06-26 16:41:00,ROVER_15,37.381709,-121.975551,4.249,36.52,9.683,8.534,10.292,8.978,32.08,0
2026-06-26 16:42:00,ROVER_02,37.37632,-121.981575,4.085,70.67,8.599,12.078,11.035,10.783,16.92,0
2026-06-26 16:43:00,ROVER_01,37.401071,-121.96076,3.15,41.33,23.623,23.58,23.286,25.402,28.04,1
2026-06-26 16:44:00,ROVER_05,37.383225,-121.978731,3.195,66.97,11.919,14.445,14.954,17.723,29.04,0
2026-06-26 16:45:00,ROVER_02,37.36842,-121.966744,3.173,38.64,9.058,8.815,10.34,9.225,22.93,0
2026-06-26 16:46:00,ROVER_18,37.389409,-121.955478,3.135,60.86,13.656,13.56,11.721,15.386,13.81,0
2026-06-26 16:47:00,ROVER_17,37.387593,-121.973255,2.369,82.09,5.466,4.911,6.351,7.506,23.95,0
2026-06-26 16:48:00,ROVER_13,37.402885,-121.960065,3.432,49.97,1.65,0.87,-0.596,-0.445,25.95,0
2026-06-26 16:49:00,ROVER_04,37.394669,-121.967714,2.223,71.87,5.134,5.313,5.832,4.387,26.2,0
2026-06-26 16:50:00,ROVER_04,37.383441,-121.971565,2.523,70.94,12.093,13.627,10.817,13.038,23.51,0
2026-06-26 16:51:00,ROVER_04,37.389034,-121.99136,2.088,70.93,8.448,11.65,12.32,8.841,22.22,0
2026-06-26 16:52:00,ROVER_16,37.378158,-121.949865,3.081,52.67,7.186,5.954,9.568,9.001,32.28,0
2026-06-26 16:53:00,ROVER_13,37.381132,-121.966846,2.928,73.13,12.157,16.144,11.385,11.099,31.49,0
2026-06-26 16:54:00,ROVER_01,37.387656,-121.971758,0.86,64.08,6.842,7.248,10.837,8.527,31.5,0
2026-06-26 16:55:00,ROVER_11,37.390301,-121.963634,2.33,68.38,8.091,9.458,7.188,8.256,33.25,0
2026-06-26 16:56:00,ROVER_03,37.383756,-121.980205,1.562,72.32,10.914,9.092,16.08,10.498,24.47,0
2026-06-26 16:57:00,ROVER_15,37.395884,-121.968807,2.309,81.66,9.434,7.692,11.909,12.286,21.08,0
2026-06-26 16:58:00,ROVER_19,37.409033,-121.956385,1.924,39.45,2.769,8.91,9.2,4.604,22.11,0
2026-06-26 16:59:00,ROVER_06,37.393877,-121.979051,3.115,55.99,13.162,14.912,12.024,12.755,26.85,0
2026-06-26 17:00:00,ROVER_01,37.379443,-121.958094,2.801,73.74,11.01,12.173,13.423,12.094,32.36,0
2026-06-26 17:01:00,ROVER_10,37.391303,-121.963501,2.783,63.29,11.994,13.844,15.306,11.374,36.22,0
2026-06-26 17:02:00,ROVER_09,37.389906,-121.978196,3.416,76.91,8.267,8.284,5.723,7.892,29.92,0
2026-06-26 17:03:00,ROVER_16,37.375371,-121.970322,3.719,72.67,9.68,9.83,10.496,11.574,25.08,0
2026-06-26 17:04:00,ROVER_03,37.382521,-121.977765,3.458,60.4,8.906,9.603,10.598,8.953,19.59,0
2026-06-26 17:05:00,ROVER_05,37.382326,-121.97318,2.725,85.64,13.309,10.445,12.858,11.652,22.24,0
2026-06-26 17:06:00,ROVER_15,37.365826,-121.978636,3.494,64.65,11.361,9.515,12.926,13.52,15.02,0
2026-06-26 17:07:00,ROVER_06,37.375698,-121.95798,2.492,58.75,15.383,13.7,15.817,16.587,22.49,1
2026-06-26 17:08:00,ROVER_07,37.386497,-121.986075,1.862,79.28,10.962,7.692,11.312,11.647,20.94,0
2026-06-26 17:09:00,ROVER_13,37.375696,-121.969047,2.81,87.83,7.33,8.434,8.883,8.868,27.47,0
2026-06-26 17:10:00,ROVER_13,37.389652,-121.971758,3.165,57.76,8.378,7.936,9.463,6.738,19.09,0
2026-06-26 17:11:00,ROVER_02,37.388399,-121.977575,3.149,94.04,9.481,11.371,14.638,9.532,20.7,0
2026-06-26 17:12:00,ROVER_06,37.388703,-121.982563,1.809,64.16,10.312,12.9,8.955,11.112,23.31,0
2026-06-26 17:13:00,ROVER_16,37.384572,-121.969156,2.752,57.76,5.887,0.854,2.644,0.644,22.79,0
2026-06-26 17:14:00,ROVER_16,37.38281,-121.988637,3.276,69.82,12.297,9.156,13.682,13.477,15.09,0
2026-06-26 17:15:00,ROVER_05,37.38685,-121.967578,5.731,45.18,16.715,15.367,18.485,16.912,21.87,1
2026-06-26 17:16:00,ROVER_01,37.39439,-121.968171,2.072,39.25,8.833,9.98,11.769,11.127,21.75,0
2026-06-26 17:17:00,ROVER_08,37.392712,-121.974816,3.317,82.65,10.712,10.934,15.276,12.951,33.48,0
2026-06-26 17:18:00,ROVER_02,37.403996,-121.976105,3.609,78.36,8.604,8.971,9.794,8.638,29.74,0
2026-06-26 17:19:00,ROVER_06,37.393828,-121.972131,2.876,37.85,7.787,9.875,8.54,11.784,16.74,0
2026-06-26 17:20:00,ROVER_16,37.40224,-121.97405,2.938,72.57,12.625,12.041,12.774,14.111,17.56,0
2026-06-26 17:21:00,ROVER_03,37.392781,-121.96382,4.153,88.87,7.566,4.605,9.531,8.559,30.77,0
2026-06-26 17:22:00,ROVER_13,37.375913,-121.965102,3.614,81.94,6.32,6.232,7.854,7.054,24.97,0
2026-06-26 17:23:00,ROVER_06,37.402035,-121.963205,2.316,86.41,16.996,14.111,16.275,14.306,25.95,0
2026-06-26 17:24:00,ROVER_15,37.3988,-121.984931,2.29,23.77,21.13,21.744,20.387,19.808,27.46,1
2026-06-26 17:25:00,ROVER_09,37.395696,-121.95955,3.176,34.47,11.501,12.162,13.941,10.789,27.14,0
2026-06-26 17:26:00,ROVER_02,37.405553,-121.970181,3.642,66.23,5.08,5.879,3.469,3.827,29.02,0
2026-06-26 17:27:00,ROVER_04,37.39678,-121.967349,2.517,77.47,7.478,7.91,8.22,11.744,17.78,0
2026-06-26 17:28:00,ROVER_04,37.399664,-121.973754,2.697,93.03,16.931,17.322,15.57,17.105,23.91,0
2026-06-26 17:29:00,ROVER_13,37.374827,-121.972813,4.942,32.56,20.085,17.321,18.156,18.043,29.82,1
2026-06-26 17:30:00,ROVER_16,37.384765,-121.97908,3.35,90.13,11.764,12.462,11.474,12.975,24.17,0
2026-06-26 17:31:00,ROVER_09,37.383429,-121.97409,2.759,69.19,13.312,15.307,15.215,19.424,22.64,0
2026-06-26 17:32:00,ROVER_05,37.411347,-121.981451,1.798,46.05,11.173,13.913,11.037,9.19,29.32,0
2026-06-26 17:33:00,ROVER_18,37.382718,-121.973063,3.012,68.65,15.298,13.527,10.845,12.931,20.55,0
2026-06-26 17:34:00,ROVER_17,37.409502,-121.96278,5.956,19.54,15.615,13.123,15.166,15.968,21.51,1
2026-06-26 17:35:00,ROVER_12,37.377062,-121.994608,1.557,51.78,11.777,10.752,13.682,11.536,21.37,0
2026-06-26 17:36:00,ROVER_08,37.376876,-121.973455,2.619,73.82,13.901,14.276,15.206,15.064,27.57,0
2026-06-26 17:37:00,ROVER_15,37.394216,-121.973142,2.972,100,7.507,12.745,9.525,8.787,24.74,0
2026-06-26 17:38:00,ROVER_05,37.397899,-121.985055,4.376,88.89,11.718,10.328,9.848,11.063,17.71,0
2026-06-26 17:39:00,ROVER_16,37.394099,-121.979852,2.074,79.94,14.729,15.862,13.423,14.873,25.72,0
2026-06-26 17:40:00,ROVER_09,37.388202,-121.991476,1.549,85.97,5.093,6.537,6.466,7.772,17.06,0
2026-06-26 17:41:00,ROVER_19,37.389487,-121.95981,2.778,89.82,8.166,8.157,7.987,5.324,27.8,0
2026-06-26 17:42:00,ROVER_13,37.364421,-121.969836,2.179,84.64,5.937,9.192,6.401,4.596,20.38,0
2026-06-26 17:43:00,ROVER_17,37.375854,-121.961327,2.849,55.08,10.284,11.986,11.474,14.956,25.02,0
2026-06-26 17:44:00,ROVER_13,37.393652,-121.985128,2.909,67.34,16.559,17.518,17.998,15.59,33.91,0
2026-06-26 17:45:00,ROVER_14,37.393503,-121.980837,3.668,45.16,9.873,12.24,15.998,12.226,26.94,0
2026-06-26 17:46:00,ROVER_14,37.377449,-121.96536,3.015,77.9,14.214,9.988,12.134,11.353,24.42,0
2026-06-26 17:47:00,ROVER_15,37.37883,-121.968594,3.386,68.42,6.137,9.096,9.395,7.15,27.46,0
2026-06-26 17:48:00,ROVER_09,37.37383,-121.974177,3.989,71.87,9.092,14.47,8.062,11.837,22.26,0
2026-06-26 17:49:00,ROVER_12,37.384312,-121.965509,3.222,79.09,8.829,10.351,7.382,7.363,37.05,0
2026-06-26 17:50:00,ROVER_18,37.404702,-121.965673,2.765,71.75,7.393,8.257,10.215,8.052,25.08,0
2026-06-26 17:51:00,ROVER_18,37.398359,-121.973981,3.187,68.56,11.314,10.307,9.698,11.403,30.24,0
2026-06-26 17:52:00,ROVER_20,37.396405,-121.972224,3.255,65.63,15.964,14.61,15.107,12.928,22.57,0
2026-06-26 17:53:00,ROVER_18,37.385812,-121.982036,5.259,39.56,10.64,8.52,10.011,6.562,26.63,1
2026-06-26 17:54:00,ROVER_03,37.394213,-121.970602,3.211,82.62,7.754,9.134,7.319,11.052,24.31,0
2026-06-26 17:55:00,ROVER_09,37.405365,-121.990597,2.832,59.83,10.57,10.249,10.776,11.554,27.66,0
2026-06-26 17:56:00,ROVER_04,37.383702,-121.96376,1.374,40.39,10.766,11.993,7.457,10.468,20.39,0
2026-06-26 17:57:00,ROVER_20,37.40958,-121.975993,2.462,27.01,18.234,20.784,18.755,16.36,21.6,1
2026-06-26 17:58:00,ROVER_04,37.403262,-121.975085,3.124,35.05,17.067,15.257,14.273,12.85,24.46,1
2026-06-26 17:59:00,ROVER_01,37.385925,-121.963927,2.929,58.79,10.385,8.144,9.409,9.284,27.38,0
2026-06-26 18:00:00,ROVER_07,37.390669,-121.971514,2.564,55.24,2.046,5.484,1.727,4.631,25.53,0
2026-06-26 18:01:00,ROVER_09,37.40565,-121.984623,5.388,31.52,18.587,15.595,15.899,15.766,21.7,1
2026-06-26 18:02:00,ROVER_13,37.399858,-121.965745,2.975,73.89,6.865,8.8,6.245,3.19,31.86,0
2026-06-26 18:03:00,ROVER_13,37.388263,-121.953969,2.338,66.95,7.992,9.832,8.495,11.224,25.7,0
2026-06-26 18:04:00,ROVER_14,37.396347,-121.967517,5.727,33.65,17.861,16.166,15.854,18.49,31.37,1
2026-06-26 18:05:00,ROVER_08,37.361266,-121.968417,0.609,66.53,13.008,8.337,9.599,9.946,22.57,0
2026-06-26 18:06:00,ROVER_07,37.384932,-121.967509,1.712,81.79,7.242,8.869,4.671,5.301,24.48,0
2026-06-26 18:07:00,ROVER_02,37.402866,-121.979565,2.669,53.97,10.081,8.3,6.521,8.293,21.82,0
2026-06-26 18:08:00,ROVER_11,37.386135,-121.958969,2.698,67.58,12.512,14.845,11.595,12.621,29.71,0
2026-06-26 18:09:00,ROVER_18,37.397329,-121.979803,3.05,62.19,11.216,12.418,13.918,12.07,23.35,0
2026-06-26 18:10:00,ROVER_16,37.402901,-121.979186,2.871,64.54,5.161,6.507,5.712,5.221,22.08,0
2026-06-26 18:11:00,ROVER_12,37.38416,-121.97226,2.97,68.27,16.448,12.853,11.556,12.738,35.03,0
2026-06-26 18:12:00,ROVER_05,37.375586,-121.974059,2.402,57.46,9.048,8.255,7.777,8.388,18.47,0
2026-06-26 18:13:00,ROVER_20,37.390478,-121.958603,1.992,95.81,8.901,11.044,9.251,7.979,21.34,0
2026-06-26 18:14:00,ROVER_10,37.378116,-121.942954,2.594,61.08,13.894,16.732,12.126,13.092,22.67,0
2026-06-26 18:15:00,ROVER_18,37.402225,-121.97665,1.969,66.52,15.732,16.518,13.934,16.738,22.62,0
2026-06-26 18:16:00,ROVER_19,37.381838,-121.962075,4.177,59.37,9.075,7.24,13.244,7.699,15.07,0
2026-06-26 18:17:00,ROVER_12,37.372089,-121.975544,4.825,14.48,6.999,8.221,8.929,6.354,31.82,1
2026-06-26 18:18:00,ROVER_03,37.377006,-121.974037,2.97,63.2,7.584,7.066,8.948,8.701,30.57,0
2026-06-26 18:19:00,ROVER_12,37.379247,-121.984157,2.871,92.99,2.378,5.024,4.897,2.732,18.85,0
2026-06-26 18:20:00,ROVER_07,37.386055,-121.969353,2.166,70.02,8.715,7.594,4.83,9.303,23.16,0
2026-06-26 18:21:00,ROVER_15,37.390378,-121.955765,2.552,82.02,4.131,4.171,3.924,1.678,22.83,0
2026-06-26 18:22:00,ROVER_11,37.395229,-121.97378,3.067,77.99,7.638,11.549,6.42,8.748,27.76,0
2026-06-26 18:23:00,ROVER_19,37.393023,-121.960994,3.519,78.37,10.705,9.902,10.755,9.378,35.13,0
2026-06-26 18:24:00,ROVER_20,37.396291,-121.959451,3.102,67.29,10.438,5.091,8.164,10.119,27.59,0
2026-06-26 18:25:00,ROVER_20,37.389088,-121.994183,2.62,68.46,7.667,5.612,7.987,9.222,14.93,0
2026-06-26 18:26:00,ROVER_12,37.392592,-121.954227,4.347,75.84,8.49,11.532,12.757,13.367,23.37,0
2026-06-26 18:27:00,ROVER_17,37.398388,-121.978113,2.854,64.56,5.99,1.225,8.506,7.046,26.53,0
2026-06-26 18:28:00,ROVER_04,37.394477,-121.972327,2.348,76.08,3.996,6.446,6.085,6.654,26.6,0
2026-06-26 18:29:00,ROVER_04,37.394006,-121.965758,2.939,58.42,14.055,14.971,13.501,15.678,25.05,0
